seed,arm,event_type,subgraph,n_connections,trace_src_positive_rate,phi_tgt_positive_rate,support_rate,trace_l1,phi_l1,raw_l1,dW_l1,tag_delta_l1,support_over_trace_phi_expected,trace_phi_overlap_index,support_concentration_by_subgraph,h_mean_supported,h_mean_unsupported,h_support_ratio,corr_h_trace_src,corr_h_phi_tgt,corr_h_support,LL_special_case_flag,RR_seed_split_flag,R_event_collapse_flag,support_decomposition_verdict,trace_count,phi_count,support_count
123,divergent_warmup_replay,R,L,4480,0.098437,0.0,0.0,1.879104,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.140056,nan,0.089153,nan,nan,0,0,1,support_geometry_mixed,441,0,0
123,divergent_warmup_replay,R,L,1285,0.074708,0.0,0.0,0.384555,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.124049,nan,0.062766,nan,nan,0,0,1,support_geometry_mixed,96,0,0
123,divergent_warmup_replay,R,L,4375,0.111086,0.123429,0.010971,2.008265,3.125846,0.001137,0.000129,0.000129,0.800183,0.098765,0.010971,0.159872,0.124654,1.282523,0.107265,0.006462,0.043095,0,0,1,h_not_upstream_of_9C_support,486,540,48
123,divergent_warmup_replay,R,LL,4480,0.098437,0.0,0.0,1.879104,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.140056,nan,0.089153,nan,nan,1,0,1,support_geometry_mixed,441,0,0
123,divergent_warmup_replay,R,LM,1285,0.074708,0.0,0.0,0.384555,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.124049,nan,0.062766,nan,nan,0,0,1,support_geometry_mixed,96,0,0
123,divergent_warmup_replay,R,LR,4375,0.111086,0.123429,0.010971,2.008265,3.125846,0.001137,0.000129,0.000129,0.800183,0.098765,0.010971,0.159872,0.124654,1.282523,0.107265,0.006462,0.043095,0,0,1,h_not_upstream_of_9C_support,486,540,48
123,divergent_warmup_replay,R,M,1260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.125181,nan,nan,nan,nan,0,0,1,support_geometry_mixed,0,0,0
123,divergent_warmup_replay,R,M,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.120045,nan,nan,nan,nan,0,0,1,support_geometry_mixed,0,0,0
123,divergent_warmup_replay,R,M,1140,0.0,0.144737,0.0,0.0,1.002624,0.0,0.0,0.0,nan,nan,0.0,nan,0.119265,nan,nan,0.0522,nan,0,0,1,support_geometry_mixed,0,165,0
123,divergent_warmup_replay,R,ML,1260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.125181,nan,nan,nan,nan,0,0,1,support_geometry_mixed,0,0,0
123,divergent_warmup_replay,R,MM,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.120045,nan,nan,nan,nan,0,0,1,support_geometry_mixed,0,0,0
123,divergent_warmup_replay,R,MR,1140,0.0,0.144737,0.0,0.0,1.002624,0.0,0.0,0.0,nan,nan,0.0,nan,0.119265,nan,nan,0.0522,nan,0,0,1,support_geometry_mixed,0,165,0
123,divergent_warmup_replay,R,R,4300,0.11907,0.0,0.0,2.878175,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.124867,nan,0.048803,nan,nan,0,0,1,support_geometry_mixed,512,0,0
123,divergent_warmup_replay,R,R,1060,0.14717,0.0,0.0,0.961504,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.118326,nan,0.023382,nan,nan,0,0,1,support_geometry_mixed,156,0,0
123,divergent_warmup_replay,R,R,4160,0.110577,0.134615,0.016346,2.71864,2.903025,0.002463,0.000271,0.000271,1.098137,0.147826,0.016346,0.164113,0.116348,1.410527,0.061104,0.014524,0.072365,0,0,1,h_not_upstream_of_9C_support,460,560,68
123,divergent_warmup_replay,R,RL,4300,0.11907,0.0,0.0,2.878175,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.124867,nan,0.048803,nan,nan,0,0,1,support_geometry_mixed,512,0,0
123,divergent_warmup_replay,R,RM,1060,0.14717,0.0,0.0,0.961504,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.118326,nan,0.023382,nan,nan,0,0,1,support_geometry_mixed,156,0,0
123,divergent_warmup_replay,R,RR,4160,0.110577,0.134615,0.016346,2.71864,2.903025,0.002463,0.000271,0.000271,1.098137,0.147826,0.016346,0.164113,0.116348,1.410527,0.061104,0.014524,0.072365,0,1,1,RR_overlap_geometry_split,460,560,68
123,exact_replay,ALL,ALL,35880,0.102536,0.065022,0.006271,17.823194,12.7941,0.007046,0.0007,0.0007,0.940568,0.096442,0.006271,0.15529,0.124998,1.242339,0.057076,0.023232,0.028346,0,0,0,h_not_upstream_of_9C_support,3679,2333,225
123,exact_replay,ALL,LL,7168,0.102539,0.060268,0.00558,2.700309,2.39166,0.00074,6.7e-05,6.7e-05,0.902998,0.092593,0.00558,0.184556,0.137505,1.34218,0.090913,0.051679,0.040526,1,0,0,LL_topology_support_special_case,735,432,40
123,exact_replay,ALL,LM,2056,0.077821,0.0,0.0,0.552613,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.123393,nan,0.057379,nan,nan,0,0,0,support_geometry_mixed,160,0,0
123,exact_replay,ALL,LR,7000,0.115714,0.077143,0.006857,2.885916,3.125846,0.001137,0.000129,0.000129,0.768176,0.088889,0.006857,0.15192,0.124083,1.224341,0.099356,-0.006725,0.027411,0,0,0,h_not_upstream_of_9C_support,810,540,48
123,exact_replay,ALL,ML,2016,0.0,0.0625,0.0,0.0,0.642836,0.0,0.0,0.0,nan,nan,0.0,nan,0.125097,nan,nan,0.105209,nan,0,0,0,support_geometry_mixed,0,126,0
123,exact_replay,ALL,MM,584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.120012,nan,nan,nan,nan,0,0,0,support_geometry_mixed,0,0,0
123,exact_replay,ALL,MR,1824,0.0,0.090461,0.0,0.0,1.002624,0.0,0.0,0.0,nan,nan,0.0,nan,0.11994,nan,nan,0.018253,nan,0,0,0,support_geometry_mixed,0,165,0
123,exact_replay,ALL,RL,6880,0.130233,0.074128,0.010029,5.12778,2.728109,0.002707,0.000233,0.000233,1.038866,0.135294,0.010029,0.137311,0.123836,1.108817,0.05439,0.040534,0.016216,0,0,0,h_not_upstream_of_9C_support,896,510,69
123,exact_replay,ALL,RM,1696,0.160967,0.0,0.0,1.713024,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.118888,nan,0.021745,nan,nan,0,0,0,support_geometry_mixed,273,0,0
123,exact_replay,ALL,RR,6656,0.120944,0.084135,0.010216,4.843552,2.903025,0.002463,0.000271,0.000271,1.004011,0.121429,0.010216,0.158698,0.117522,1.350376,0.060843,-0.003851,0.050089,0,1,0,RR_phi_limited_seed_split,805,560,68
123,exact_replay,L,L,2688,0.109375,0.160714,0.014881,0.821205,2.39166,0.00074,6.7e-05,6.7e-05,0.846561,0.136054,0.014881,0.184556,0.148389,1.243727,0.088428,0.043694,0.048399,0,0,0,h_not_upstream_of_9C_support,294,432,40
123,exact_replay,L,L,771,0.083009,0.0,0.0,0.168058,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.133404,nan,0.055966,nan,nan,0,0,0,support_geometry_mixed,64,0,0
123,exact_replay,L,L,2625,0.123429,0.0,0.0,0.877651,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.134199,nan,0.096758,nan,nan,0,0,0,support_geometry_mixed,324,0,0
123,exact_replay,L,LL,2688,0.109375,0.160714,0.014881,0.821205,2.39166,0.00074,6.7e-05,6.7e-05,0.846561,0.136054,0.014881,0.184556,0.148389,1.243727,0.088428,0.043694,0.048399,1,0,0,h_not_upstream_of_9C_support,294,432,40
123,exact_replay,L,LM,771,0.083009,0.0,0.0,0.168058,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.133404,nan,0.055966,nan,nan,0,0,0,support_geometry_mixed,64,0,0
123,exact_replay,L,LR,2625,0.123429,0.0,0.0,0.877651,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.134199,nan,0.096758,nan,nan,0,0,0,support_geometry_mixed,324,0,0
123,exact_replay,L,M,756,0.0,0.166667,0.0,0.0,0.642836,0.0,0.0,0.0,nan,nan,0.0,nan,0.135136,nan,nan,0.132311,nan,0,0,0,support_geometry_mixed,0,126,0
123,exact_replay,L,M,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.129755,nan,nan,nan,nan,0,0,0,support_geometry_mixed,0,0,0
123,exact_replay,L,M,684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.129686,nan,nan,nan,nan,0,0,0,support_geometry_mixed,0,0,0
123,exact_replay,L,ML,756,0.0,0.166667,0.0,0.0,0.642836,0.0,0.0,0.0,nan,nan,0.0,nan,0.135136,nan,nan,0.132311,nan,0,0,0,support_geometry_mixed,0,126,0
123,exact_replay,L,MM,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.129755,nan,nan,nan,nan,0,0,0,support_geometry_mixed,0,0,0
123,exact_replay,L,MR,684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.129686,nan,nan,nan,nan,0,0,0,support_geometry_mixed,0,0,0
123,exact_replay,L,R,2580,0.148837,0.197674,0.026744,2.249606,2.728109,0.002707,0.000233,0.000233,0.909007,0.179688,0.026744,0.137311,0.133828,1.026026,0.045566,0.02471,0.006465,0,0,0,h_not_upstream_of_9C_support,384,510,69
123,exact_replay,L,R,636,0.183962,0.0,0.0,0.75152,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.128561,nan,0.008743,nan,nan,0,0,0,support_geometry_mixed,117,0,0
123,exact_replay,L,R,2496,0.138221,0.0,0.0,2.124912,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.12748,nan,0.054489,nan,nan,0,0,0,support_geometry_mixed,345,0,0
123,exact_replay,L,RL,2580,0.148837,0.197674,0.026744,2.249606,2.728109,0.002707,0.000233,0.000233,0.909007,0.179688,0.026744,0.137311,0.133828,1.026026,0.045566,0.02471,0.006465,0,0,0,h_not_upstream_of_9C_support,384,510,69
123,exact_replay,L,RM,636,0.183962,0.0,0.0,0.75152,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.128561,nan,0.008743,nan,nan,0,0,0,support_geometry_mixed,117,0,0
123,exact_replay,L,RR,2496,0.138221,0.0,0.0,2.124912,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.12748,nan,0.054489,nan,nan,0,1,0,support_geometry_mixed,345,0,0
123,exact_replay,R,L,4480,0.098437,0.0,0.0,1.879104,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.131071,nan,0.100018,nan,nan,0,0,1,support_geometry_mixed,441,0,0
123,exact_replay,R,L,1285,0.074708,0.0,0.0,0.384555,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.117387,nan,0.06356,nan,nan,0,0,1,support_geometry_mixed,96,0,0
123,exact_replay,R,L,4375,0.111086,0.123429,0.010971,2.008265,3.125846,0.001137,0.000129,0.000129,0.800183,0.098765,0.010971,0.15192,0.117946,1.288044,0.108699,0.013247,0.043927,0,0,1,h_not_upstream_of_9C_support,486,540,48
123,exact_replay,R,LL,4480,0.098437,0.0,0.0,1.879104,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.131071,nan,0.100018,nan,nan,1,0,1,support_geometry_mixed,441,0,0
123,exact_replay,R,LM,1285,0.074708,0.0,0.0,0.384555,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.117387,nan,0.06356,nan,nan,0,0,1,support_geometry_mixed,96,0,0
123,exact_replay,R,LR,4375,0.111086,0.123429,0.010971,2.008265,3.125846,0.001137,0.000129,0.000129,0.800183,0.098765,0.010971,0.15192,0.117946,1.288044,0.108699,0.013247,0.043927,0,0,1,h_not_upstream_of_9C_support,486,540,48
123,exact_replay,R,M,1260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.119073,nan,nan,nan,nan,0,0,1,support_geometry_mixed,0,0,0
123,exact_replay,R,M,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.114166,nan,nan,nan,nan,0,0,1,support_geometry_mixed,0,0,0
123,exact_replay,R,M,1140,0.0,0.144737,0.0,0.0,1.002624,0.0,0.0,0.0,nan,nan,0.0,nan,0.114091,nan,nan,0.049065,nan,0,0,1,support_geometry_mixed,0,165,0
123,exact_replay,R,ML,1260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.119073,nan,nan,nan,nan,0,0,1,support_geometry_mixed,0,0,0
123,exact_replay,R,MM,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.114166,nan,nan,nan,nan,0,0,1,support_geometry_mixed,0,0,0
123,exact_replay,R,MR,1140,0.0,0.144737,0.0,0.0,1.002624,0.0,0.0,0.0,nan,nan,0.0,nan,0.114091,nan,nan,0.049065,nan,0,0,1,support_geometry_mixed,0,165,0
123,exact_replay,R,R,4300,0.11907,0.0,0.0,2.878175,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.118001,nan,0.054901,nan,nan,0,0,1,support_geometry_mixed,512,0,0
123,exact_replay,R,R,1060,0.14717,0.0,0.0,0.961504,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.113084,nan,0.024323,nan,nan,0,0,1,support_geometry_mixed,156,0,0
123,exact_replay,R,R,4160,0.110577,0.134615,0.016346,2.71864,2.903025,0.002463,0.000271,0.000271,1.098137,0.147826,0.016346,0.158698,0.111447,1.423976,0.06011,0.017636,0.075454,0,0,1,h_not_upstream_of_9C_support,460,560,68
123,exact_replay,R,RL,4300,0.11907,0.0,0.0,2.878175,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.118001,nan,0.054901,nan,nan,0,0,1,support_geometry_mixed,512,0,0
123,exact_replay,R,RM,1060,0.14717,0.0,0.0,0.961504,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.113084,nan,0.024323,nan,nan,0,0,1,support_geometry_mixed,156,0,0
123,exact_replay,R,RR,4160,0.110577,0.134615,0.016346,2.71864,2.903025,0.002463,0.000271,0.000271,1.098137,0.147826,0.016346,0.158698,0.111447,1.423976,0.06011,0.017636,0.075454,0,1,1,RR_overlap_geometry_split,460,560,68
999,closed_loop,ALL,ALL,53820,0.082367,0.056968,0.004329,25.23302,15.954305,0.007221,0.0011,0.0011,0.922635,0.075995,0.004329,0.13432,0.104502,1.285329,0.057116,0.002681,0.025264,0,0,0,h_not_upstream_of_9C_support,4433,3066,233
999,closed_loop,ALL,LL,11172,0.116183,0.102041,0.00725,8.552435,6.230961,0.003738,0.000618,0.000618,0.611556,0.071053,0.00725,0.146565,0.098899,1.481971,0.068101,0.03264,0.054005,1,0,0,h_not_upstream_of_9C_support,1298,1140,81
999,closed_loop,ALL,LM,3276,0.120879,0.022589,0.002747,2.528011,0.044821,1.5e-05,3e-06,3e-06,1.006143,0.121622,0.002747,0.078064,0.112224,0.695611,0.235206,-0.114842,-0.02327,0,0,0,support_geometry_mixed,396,74,9
999,closed_loop,ALL,LR,10380,0.11975,0.015222,0.001156,7.973711,1.20152,0.000623,0.000159,0.000159,0.634235,0.075949,0.001156,0.099609,0.104014,0.95765,0.073241,-0.019919,-0.001969,0,0,0,h_not_upstream_of_9C_support,1243,158,12
999,closed_loop,ALL,ML,3540,0.042938,0.112994,0.005085,0.110786,1.824722,7.9e-05,1.3e-05,1.3e-05,1.048026,0.118421,0.005085,0.088151,0.107879,0.817134,-0.079181,8.5e-05,-0.017325,0,0,0,h_not_upstream_of_9C_support,152,400,18
999,closed_loop,ALL,MM,1008,0.064484,0.021825,0.0,0.047051,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.110316,nan,-0.051077,-0.027495,nan,0,0,0,h_not_upstream_of_9C_support,65,22,0
999,closed_loop,ALL,MR,2892,0.027317,0.007607,0.0,0.058228,0.194147,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.114507,nan,-0.027856,0.016122,nan,0,0,0,h_not_upstream_of_9C_support,79,22,0
999,closed_loop,ALL,RL,9816,0.05216,0.106968,0.009984,2.509824,5.347167,0.002564,0.000266,0.000266,1.789375,0.191406,0.009984,0.146646,0.105084,1.395515,0.046172,0.006897,0.052444,0,0,0,h_not_upstream_of_9C_support,512,1050,98
999,closed_loop,ALL,RM,3192,0.052632,0.022556,0.002506,0.891419,0.047358,2.2e-05,3e-06,3e-06,2.111111,0.111111,0.002506,0.111745,0.105122,1.062999,-0.023469,-0.051926,0.004098,0,0,0,h_not_upstream_of_9C_support,168,72,8
999,closed_loop,ALL,RR,8544,0.060861,0.014981,0.000819,2.561553,1.049909,0.000179,3.9e-05,3.9e-05,0.898558,0.054688,0.000819,0.096422,0.10306,0.935591,0.023055,-0.01242,-0.00247,0,1,0,RR_phi_limited_seed_split,520,128,7
999,closed_loop,L,L,9310,0.114071,0.122449,0.0087,7.154011,6.230961,0.003738,0.000618,0.000618,0.622881,0.076271,0.0087,0.146565,0.100865,1.453083,0.073472,0.027153,0.054851,0,0,0,h_not_upstream_of_9C_support,1062,1140,81
999,closed_loop,L,L,2730,0.118681,0.025641,0.003297,2.114652,0.040649,1.5e-05,3e-06,3e-06,1.083333,0.128571,0.003297,0.078064,0.11453,0.681605,0.238792,-0.117214,-0.02628,0,0,0,support_geometry_mixed,324,70,9
999,closed_loop,L,L,8650,0.117572,0.0,0.0,6.669916,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.106144,nan,0.078289,nan,nan,0,0,0,support_geometry_mixed,1017,0,0
999,closed_loop,L,LL,9310,0.114071,0.122449,0.0087,7.154011,6.230961,0.003738,0.000618,0.000618,0.622881,0.076271,0.0087,0.146565,0.100865,1.453083,0.073472,0.027153,0.054851,1,0,0,h_not_upstream_of_9C_support,1062,1140,81
999,closed_loop,L,LM,2730,0.118681,0.025641,0.003297,2.114652,0.040649,1.5e-05,3e-06,3e-06,1.083333,0.128571,0.003297,0.078064,0.11453,0.681605,0.238792,-0.117214,-0.02628,0,0,0,support_geometry_mixed,324,70,9
999,closed_loop,L,LR,8650,0.117572,0.0,0.0,6.669916,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.106144,nan,0.078289,nan,nan,0,0,0,support_geometry_mixed,1017,0,0
999,closed_loop,L,M,2950,0.04339,0.135593,0.006102,0.093376,1.824722,7.9e-05,1.3e-05,1.3e-05,1.037109,0.140625,0.006102,0.088151,0.110121,0.800498,-0.07396,-0.007544,-0.020446,0,0,0,h_not_upstream_of_9C_support,128,400,18
999,closed_loop,L,M,840,0.065476,0.02381,0.0,0.03971,0.011614,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.112647,nan,-0.045806,-0.031653,nan,0,0,0,h_not_upstream_of_9C_support,55,20,0
999,closed_loop,L,M,2410,0.027386,0.0,0.0,0.048971,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.116876,nan,-0.023446,nan,nan,0,0,0,support_geometry_mixed,66,0,0
999,closed_loop,L,ML,2950,0.04339,0.135593,0.006102,0.093376,1.824722,7.9e-05,1.3e-05,1.3e-05,1.037109,0.140625,0.006102,0.088151,0.110121,0.800498,-0.07396,-0.007544,-0.020446,0,0,0,h_not_upstream_of_9C_support,128,400,18
999,closed_loop,L,MM,840,0.065476,0.02381,0.0,0.03971,0.011614,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.112647,nan,-0.045806,-0.031653,nan,0,0,0,h_not_upstream_of_9C_support,55,20,0
999,closed_loop,L,MR,2410,0.027386,0.0,0.0,0.048971,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.116876,nan,-0.023446,nan,nan,0,0,0,support_geometry_mixed,66,0,0
999,closed_loop,L,R,8180,0.054768,0.128362,0.01198,2.139596,5.347167,0.002564,0.000266,0.000266,1.704167,0.21875,0.01198,0.146646,0.107192,1.36807,0.04547,-0.000567,0.052714,0,0,0,h_not_upstream_of_9C_support,448,1050,98
999,closed_loop,L,R,2660,0.055263,0.022556,0.002632,0.759925,0.034842,1.2e-05,1e-06,1e-06,2.111111,0.116667,0.002632,0.126532,0.107257,1.179709,-0.02315,-0.026383,0.011831,0,0,0,h_not_upstream_of_9C_support,147,60,7
999,closed_loop,L,R,7120,0.063904,0.0,0.0,2.183694,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.105156,nan,0.022689,nan,nan,0,0,0,support_geometry_mixed,455,0,0
999,closed_loop,L,RL,8180,0.054768,0.128362,0.01198,2.139596,5.347167,0.002564,0.000266,0.000266,1.704167,0.21875,0.01198,0.146646,0.107192,1.36807,0.04547,-0.000567,0.052714,0,0,0,h_not_upstream_of_9C_support,448,1050,98
999,closed_loop,L,RM,2660,0.055263,0.022556,0.002632,0.759925,0.034842,1.2e-05,1e-06,1e-06,2.111111,0.116667,0.002632,0.126532,0.107257,1.179709,-0.02315,-0.026383,0.011831,0,0,0,h_not_upstream_of_9C_support,147,60,7
999,closed_loop,L,RR,7120,0.063904,0.0,0.0,2.183694,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.105156,nan,0.022689,nan,nan,0,1,0,support_geometry_mixed,455,0,0
999,closed_loop,R,L,1862,0.126745,0.0,0.0,1.398424,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.089153,nan,0.027639,nan,nan,0,0,1,support_geometry_mixed,236,0,0
999,closed_loop,R,L,546,0.131868,0.007326,0.0,0.41336,0.004172,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.100731,nan,0.212117,-0.119522,nan,0,0,1,R_event_overlap_limited,72,4,0
999,closed_loop,R,L,1730,0.130636,0.091329,0.006936,1.303796,1.201519,0.000623,0.000159,0.000159,0.581382,0.075949,0.006936,0.099609,0.093291,1.06772,0.035229,-0.01522,0.008672,0,0,1,R_event_overlap_limited,226,158,12
999,closed_loop,R,LL,1862,0.126745,0.0,0.0,1.398424,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.089153,nan,0.027639,nan,nan,1,0,1,support_geometry_mixed,236,0,0
999,closed_loop,R,LM,546,0.131868,0.007326,0.0,0.41336,0.004172,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.100731,nan,0.212117,-0.119522,nan,0,0,1,R_event_overlap_limited,72,4,0
999,closed_loop,R,LR,1730,0.130636,0.091329,0.006936,1.303796,1.201519,0.000623,0.000159,0.000159,0.581382,0.075949,0.006936,0.099609,0.093291,1.06772,0.035229,-0.01522,0.008672,0,0,1,R_event_overlap_limited,226,158,12
999,closed_loop,R,M,590,0.040678,0.0,0.0,0.01741,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.096737,nan,-0.122991,nan,nan,0,0,1,support_geometry_mixed,24,0,0
999,closed_loop,R,M,168,0.059524,0.011905,0.0,0.007341,0.002086,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.098661,nan,-0.097207,-0.011995,nan,0,0,1,R_event_overlap_limited,10,2,0
999,closed_loop,R,M,482,0.026971,0.045643,0.0,0.009257,0.194147,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.102661,nan,-0.064312,0.086501,nan,0,0,1,R_event_overlap_limited,13,22,0
999,closed_loop,R,ML,590,0.040678,0.0,0.0,0.01741,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.096737,nan,-0.122991,nan,nan,0,0,1,support_geometry_mixed,24,0,0
999,closed_loop,R,MM,168,0.059524,0.011905,0.0,0.007341,0.002086,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.098661,nan,-0.097207,-0.011995,nan,0,0,1,R_event_overlap_limited,10,2,0
999,closed_loop,R,MR,482,0.026971,0.045643,0.0,0.009257,0.194147,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.102661,nan,-0.064312,0.086501,nan,0,0,1,R_event_overlap_limited,13,22,0
999,closed_loop,R,R,1636,0.03912,0.0,0.0,0.370228,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.094669,nan,0.047864,nan,nan,0,0,1,support_geometry_mixed,64,0,0
999,closed_loop,R,R,532,0.039474,0.022556,0.00188,0.131495,0.012516,1e-05,2e-06,2e-06,2.111111,0.083333,0.00188,0.008239,0.094459,0.087219,-0.030912,-0.147437,-0.057565,0,0,1,h_not_upstream_of_9C_support,21,12,1
999,closed_loop,R,R,1424,0.045646,0.089888,0.004916,0.377859,1.049909,0.000179,3.9e-05,3.9e-05,1.198077,0.107692,0.004916,0.096422,0.092527,1.042095,0.021343,0.007432,0.004441,0,0,1,h_not_upstream_of_9C_support,65,128,7
999,closed_loop,R,RL,1636,0.03912,0.0,0.0,0.370228,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.094669,nan,0.047864,nan,nan,0,0,1,support_geometry_mixed,64,0,0
999,closed_loop,R,RM,532,0.039474,0.022556,0.00188,0.131495,0.012516,1e-05,2e-06,2e-06,2.111111,0.083333,0.00188,0.008239,0.094459,0.087219,-0.030912,-0.147437,-0.057565,0,0,1,h_not_upstream_of_9C_support,21,12,1
999,closed_loop,R,RR,1424,0.045646,0.089888,0.004916,0.377859,1.049909,0.000179,3.9e-05,3.9e-05,1.198077,0.107692,0.004916,0.096422,0.092527,1.042095,0.021343,0.007432,0.004441,0,1,1,RR_trace_limited_seed_split,65,128,7
999,divergent_warmup_replay,ALL,ALL,53820,0.082367,0.056968,0.004329,25.23302,15.954305,0.007221,0.0011,0.0011,0.922635,0.075995,0.004329,0.140987,0.108514,1.299249,0.054128,0.002087,0.026384,0,0,0,h_not_upstream_of_9C_support,4433,3066,233
999,divergent_warmup_replay,ALL,LL,11172,0.116183,0.102041,0.00725,8.552435,6.230961,0.003738,0.000618,0.000618,0.611556,0.071053,0.00725,0.153316,0.101869,1.505038,0.071727,0.03268,0.055816,1,0,0,h_not_upstream_of_9C_support,1298,1140,81
999,divergent_warmup_replay,ALL,LM,3276,0.120879,0.022589,0.002747,2.528011,0.044821,1.5e-05,3e-06,3e-06,1.006143,0.121622,0.002747,0.085529,0.115492,0.740565,0.234924,-0.088492,-0.019596,0,0,0,support_geometry_mixed,396,74,9
999,divergent_warmup_replay,ALL,LR,10380,0.11975,0.015222,0.001156,7.973711,1.20152,0.000623,0.000159,0.000159,0.634235,0.075949,0.001156,0.098265,0.10817,0.908425,0.072314,-0.02884,-0.004248,0,0,0,h_not_upstream_of_9C_support,1243,158,12
999,divergent_warmup_replay,ALL,ML,3540,0.042938,0.112994,0.005085,0.110786,1.824722,7.9e-05,1.3e-05,1.3e-05,1.048026,0.118421,0.005085,0.116745,0.111537,1.046691,-0.052681,0.008147,0.004391,0,0,0,h_not_upstream_of_9C_support,152,400,18
999,divergent_warmup_replay,ALL,MM,1008,0.064484,0.021825,0.0,0.047051,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.115575,nan,-0.027283,0.003544,nan,0,0,0,h_not_upstream_of_9C_support,65,22,0
999,divergent_warmup_replay,ALL,MR,2892,0.027317,0.007607,0.0,0.058228,0.194147,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.120056,nan,-0.005263,0.003851,nan,0,0,0,h_not_upstream_of_9C_support,79,22,0
999,divergent_warmup_replay,ALL,RL,9816,0.05216,0.106968,0.009984,2.509824,5.347167,0.002564,0.000266,0.000266,1.789375,0.191406,0.009984,0.150274,0.109183,1.376344,0.032785,0.014205,0.049793,0,0,0,h_not_upstream_of_9C_support,512,1050,98
